gutenberg_id,text
126,
126,"""I've seen the folk bathin' in the Serpentine in winter,"" said Lord John."
126,"""When the rest are in, you see one or two shiverin' on the bank, envyin'"
126,the others that have taken the plunge.  It's the last that have the worst
126,"of it.  I'm all for a header and have done with it."""
126,
126,"""You would open the window and face the ether?"""
126,
126,"""Better be poisoned than stifled."""
126,
126,Summerlee nodded his reluctant acquiescence and held out his thin hand to
126,Challenger.
126,
126,"""We've had our quarrels in our time, but that's all over,"" said he.  ""We"
126,were good friends and had a respect for each other under the surface.
126,"Good-by!"""
126,
126,"""Good-by, young fellah!"" said Lord John.  ""The window's plastered up."
126,"You can't open it."""
126,
126,"Challenger stooped and raised his wife, pressing her to his breast, while"
126,she threw her arms round his neck.
126,
126,"""Give me that field-glass, Malone,"" said he gravely."
126,
126,I handed it to him.
126,
126,"""Into the hands of the Power that made us we render ourselves again!"" he"
126,"shouted in his voice of thunder, and at the words he hurled the"
126,field-glass through the window.
126,
126,"Full in our flushed faces, before the last tinkle of falling fragments"
126,"had died away, there came the wholesome breath of the wind, blowing"
126,strong and sweet.
126,
126,"I don't know how long we sat in amazed silence.  Then as in a dream, I"
126,heard Challenger's voice once more.
126,
126,"""We are back in normal conditions,"" he cried.  ""The world has cleared the"
126,"poison belt, but we alone of all mankind are saved."""
126,
126,
126,
126,Chapter V
126,
126,THE DEAD WORLD
126,
126,
126,"I remember that we all sat gasping in our chairs, with that sweet, wet"
126,"south-western breeze, fresh from the sea, flapping the muslin curtains"
126,and cooling our flushed faces.  I wonder how long we sat!  None of us
126,"afterwards could agree at all on that point.  We were bewildered,"
126,"stunned, semi-conscious.  We had all braced our courage for death, but"
126,this fearful and sudden new fact--that we must continue to live after we
126,had survived the race to which we belonged--struck us with the shock of a
126,physical blow and left us prostrate.  Then gradually the suspended
126,mechanism began to move once more; the shuttles of memory worked; ideas
126,"weaved themselves together in our minds.  We saw, with vivid, merciless"
126,"clearness, the relations between the past, the present, and the"
126,future--the lives that we had led and the lives which we would have to
126,live.  Our eyes turned in silent horror upon those of our companions and
126,found the same answering look in theirs.  Instead of the joy which men
126,might have been expected to feel who had so narrowly escaped an imminent
126,"death, a terrible wave of darkest depression submerged us.  Everything on"
126,"earth that we loved had been washed away into the great, infinite,"
126,"unknown ocean, and here were we marooned upon this desert island of a"
126,"world, without companions, hopes, or aspirations.  A few years' skulking"
126,like jackals among the graves of the human race and then our belated and
126,lonely end would come.
126,
126,"""It's dreadful, George, dreadful!"" the lady cried in an agony of sobs."
126,"""If we had only passed with the others!  Oh, why did you save us?  I feel"
126,"as if it is we that are dead and everyone else alive."""
126,
126,"Challenger's great eyebrows were drawn down in concentrated thought,"
126,"while his huge, hairy paw closed upon the outstretched hand of his wife."
126,I had observed that she always held out her arms to him in trouble as a
126,child would to its mother.
126,
126,"""Without being a fatalist to the point of nonresistance,"" said he, ""I"
126,have always found that the highest wisdom lies in an acquiescence with
126,"the actual.""  He spoke slowly, and there was a vibration of feeling in"
126,his sonorous voice.
126,
126,"""I do _not_ acquiesce,"" said Summerlee firmly."
126,
126,"""I don't see that it matters a row of pins whether you acquiesce or"
126,"whether you don't,"" remarked Lord John.  ""You've got to take it, whether"
126,"you take it fightin' or take it lyin' down, so what's the odds whether"
126,you acquiesce or not?
126,
126,"""I can't remember that anyone asked our permission before the thing"
126,"began, and nobody's likely to ask it now.  So what difference can it make"
126,"what we may think of it?"""
126,
126,"""It is just all the difference between happiness and misery,"" said"
126,"Challenger with an abstracted face, still patting his wife's hand.  ""You"
126,"can swim with the tide and have peace in mind and soul, or you can thrust"
126,"against it and be bruised and weary.  This business is beyond us, so let"
126,"us accept it as it stands and say no more."""
126,
126,"""But what in the world are we to do with our lives?"" I asked, appealing"
126,"in desperation to the blue, empty heaven."
126,
126,"""What am I to do, for example?  There are no newspapers, so there's an"
126,"end of my vocation."""
126,
126,"""And there's nothin' left to shoot, and no more soldierin', so there's an"
126,"end of mine,"" said Lord John."
126,
126,"""And there are no students, so there's an end of mine,"" cried Summerlee."
126,
126,"""But I have my husband and my house, so I can thank heaven that there is"
126,"no end of mine,"" said the lady."
126,
126,"""Nor is there an end of mine,"" remarked Challenger, ""for science is not"
126,"dead, and this catastrophe in itself will offer us many most absorbing"
126,"problems for investigation."""
126,
126,He had now flung open the windows and we were gazing out upon the silent
126,and motionless landscape.
126,
126,"""Let me consider,"" he continued.  ""It was about three, or a little after,"
126,yesterday afternoon that the world finally entered the poison belt to the
126,extent of being completely submerged.  It is now nine o'clock.  The
126,"question is, at what hour did we pass out from it?"""
126,
126,"""The air was very bad at daybreak,"" said I."
126,
126,"""Later than that,"" said Mrs. Challenger.  ""As late as eight o'clock I"
126,"distinctly felt the same choking at my throat which came at the outset."""
126,
126,"""Then we shall say that it passed just after eight o'clock.  For"
126,seventeen hours the world has been soaked in the poisonous ether.  For
126,that length of time the Great Gardener has sterilized the human mold
126,which had grown over the surface of His fruit.  Is it possible that the
126,work is incompletely done--that others may have survived besides
126,"ourselves?"""
126,
126,"""That's what I was wonderin',"" said Lord John.  ""Why should we be the only"
126,"pebbles on the beach?"""
126,
126,"""It is absurd to suppose that anyone besides ourselves can possibly have"
126,"survived,"" said Summerlee with conviction.  ""Consider that the poison was"
126,so virulent that even a man who is as strong as an ox and has not a nerve
126,"in his body, like Malone here, could hardly get up the stairs before he"
126,fell unconscious.  Is it likely that anyone could stand seventeen minutes
